"","name","forecast.wk","value","team","season","location","target","pred.type","bin.lwr","bin.upr.strict"
"13919","p(100<=season_incidence<200)",28,0.393,"baseline","2011/2012","iquitos","seasoninc","bin",100,200
"13920","p(200<=season_incidence<300)",28,0.3083,"baseline","2011/2012","iquitos","seasoninc","bin",200,300
"13921","p(300<=season_incidence<400)",28,0.1439,"baseline","2011/2012","iquitos","seasoninc","bin",300,400
"13922","p(400<=season_incidence<500)",28,0.0635,"baseline","2011/2012","iquitos","seasoninc","bin",400,500
"13923","p(500<=season_incidence<600)",28,0.0249,"baseline","2011/2012","iquitos","seasoninc","bin",500,600
"13924","p(600<=season_incidence<700)",28,0.0132,"baseline","2011/2012","iquitos","seasoninc","bin",600,700
"13925","p(700<=season_incidence<800)",28,0.0058,"baseline","2011/2012","iquitos","seasoninc","bin",700,800
"13926","p(800<=season_incidence<900)",28,0.003,"baseline","2011/2012","iquitos","seasoninc","bin",800,900
"13927","p(900<=season_incidence<1000)",28,0.0022,"baseline","2011/2012","iquitos","seasoninc","bin",900,1000
"13928","p(1000<=season_incidence)",28,0.0031,"baseline","2011/2012","iquitos","seasoninc","bin",1000,NA
"13929","point",32,190.849789449914,"baseline","2011/2012","iquitos","seasoninc","point",NA,NA
"13930","p(0<=season_incidence<100)",32,0.0346,"baseline","2011/2012","iquitos","seasoninc","bin",0,100
"13931","p(100<=season_incidence<200)",32,0.5081,"baseline","2011/2012","iquitos","seasoninc","bin",100,200
"13932","p(200<=season_incidence<300)",32,0.3055,"baseline","2011/2012","iquitos","seasoninc","bin",200,300
"13933","p(300<=season_incidence<400)",32,0.097,"baseline","2011/2012","iquitos","seasoninc","bin",300,400
"13934","p(400<=season_incidence<500)",32,0.0335,"baseline","2011/2012","iquitos","seasoninc","bin",400,500
"13935","p(500<=season_incidence<600)",32,0.0125,"baseline","2011/2012","iquitos","seasoninc","bin",500,600
"13936","p(600<=season_incidence<700)",32,0.0046,"baseline","2011/2012","iquitos","seasoninc","bin",600,700
"13937","p(700<=season_incidence<800)",32,0.0018,"baseline","2011/2012","iquitos","seasoninc","bin",700,800
"13938","p(800<=season_incidence<900)",32,0.0012,"baseline","2011/2012","iquitos","seasoninc","bin",800,900
"13939","p(900<=season_incidence<1000)",32,5e-04,"baseline","2011/2012","iquitos","seasoninc","bin",900,1000
"13940","p(1000<=season_incidence)",32,7e-04,"baseline","2011/2012","iquitos","seasoninc","bin",1000,NA
"13941","point",36,144.63236452246,"baseline","2011/2012","iquitos","seasoninc","point",NA,NA
"13942","p(0<=season_incidence<100)",36,0.098,"baseline","2011/2012","iquitos","seasoninc","bin",0,100
"13943","p(100<=season_incidence<200)",36,0.6999,"baseline","2011/2012","iquitos","seasoninc","bin",100,200
"13944","p(200<=season_incidence<300)",36,0.1609,"baseline","2011/2012","iquitos","seasoninc","bin",200,300
"13945","p(300<=season_incidence<400)",36,0.0295,"baseline","2011/2012","iquitos","seasoninc","bin",300,400
"13946","p(400<=season_incidence<500)",36,0.0075,"baseline","2011/2012","iquitos","seasoninc","bin",400,500
"13947","p(500<=season_incidence<600)",36,0.0032,"baseline","2011/2012","iquitos","seasoninc","bin",500,600
"13948","p(600<=season_incidence<700)",36,5e-04,"baseline","2011/2012","iquitos","seasoninc","bin",600,700
"13949","p(700<=season_incidence<800)",36,4e-04,"baseline","2011/2012","iquitos","seasoninc","bin",700,800
"13950","p(800<=season_incidence<900)",36,1e-04,"baseline","2011/2012","iquitos","seasoninc","bin",800,900
"13951","p(900<=season_incidence<1000)",36,0,"baseline","2011/2012","iquitos","seasoninc","bin",900,1000
"13952","p(1000<=season_incidence)",36,0,"baseline","2011/2012","iquitos","seasoninc","bin",1000,NA
"13953","point",40,122.276295950337,"baseline","2011/2012","iquitos","seasoninc","point",NA,NA
"13954","p(0<=season_incidence<100)",40,0.1662,"baseline","2011/2012","iquitos","seasoninc","bin",0,100
"13955","p(100<=season_incidence<200)",40,0.7605,"baseline","2011/2012","iquitos","seasoninc","bin",100,200
"13956","p(200<=season_incidence<300)",40,0.0644,"baseline","2011/2012","iquitos","seasoninc","bin",200,300
"13957","p(300<=season_incidence<400)",40,0.0066,"baseline","2011/2012","iquitos","seasoninc","bin",300,400
"13958","p(400<=season_incidence<500)",40,0.0017,"baseline","2011/2012","iquitos","seasoninc","bin",400,500
"13959","p(500<=season_incidence<600)",40,5e-04,"baseline","2011/2012","iquitos","seasoninc","bin",500,600
"13960","p(600<=season_incidence<700)",40,1e-04,"baseline","2011/2012","iquitos","seasoninc","bin",600,700
"13961","p(700<=season_incidence<800)",40,0,"baseline","2011/2012","iquitos","seasoninc","bin",700,800
"13962","p(800<=season_incidence<900)",40,0,"baseline","2011/2012","iquitos","seasoninc","bin",800,900
"13963","p(900<=season_incidence<1000)",40,0,"baseline","2011/2012","iquitos","seasoninc","bin",900,1000
"13964","p(1000<=season_incidence)",40,0,"baseline","2011/2012","iquitos","seasoninc","bin",1000,NA
"13965","point",44,105.569422484563,"baseline","2011/2012","iquitos","seasoninc","point",NA,NA
"13966","p(0<=season_incidence<100)",44,0.3473,"baseline","2011/2012","iquitos","seasoninc","bin",0,100
"13967","p(100<=season_incidence<200)",44,0.6394,"baseline","2011/2012","iquitos","seasoninc","bin",100,200
"13968","p(200<=season_incidence<300)",44,0.0117,"baseline","2011/2012","iquitos","seasoninc","bin",200,300
"13969","p(300<=season_incidence<400)",44,0.0014,"baseline","2011/2012","iquitos","seasoninc","bin",300,400
"13970","p(400<=season_incidence<500)",44,2e-04,"baseline","2011/2012","iquitos","seasoninc","bin",400,500
"13971","p(500<=season_incidence<600)",44,0,"baseline","2011/2012","iquitos","seasoninc","bin",500,600
"13972","p(600<=season_incidence<700)",44,0,"baseline","2011/2012","iquitos","seasoninc","bin",600,700
"13973","p(700<=season_incidence<800)",44,0,"baseline","2011/2012","iquitos","seasoninc","bin",700,800
"13974","p(800<=season_incidence<900)",44,0,"baseline","2011/2012","iquitos","seasoninc","bin",800,900
"13975","p(900<=season_incidence<1000)",44,0,"baseline","2011/2012","iquitos","seasoninc","bin",900,1000
"13976","p(1000<=season_incidence)",44,0,"baseline","2011/2012","iquitos","seasoninc","bin",1000,NA
"13977","point",48,98.8349187112206,"baseline","2011/2012","iquitos","seasoninc","point",NA,NA
"13978","p(0<=season_incidence<100)",48,0.5856,"baseline","2011/2012","iquitos","seasoninc","bin",0,100
"13979","p(100<=season_incidence<200)",48,0.4143,"baseline","2011/2012","iquitos","seasoninc","bin",100,200
"13980","p(200<=season_incidence<300)",48,1e-04,"baseline","2011/2012","iquitos","seasoninc","bin",200,300
"13981","p(300<=season_incidence<400)",48,0,"baseline","2011/2012","iquitos","seasoninc","bin",300,400
"13982","p(400<=season_incidence<500)",48,0,"baseline","2011/2012","iquitos","seasoninc","bin",400,500
"13983","p(500<=season_incidence<600)",48,0,"baseline","2011/2012","iquitos","seasoninc","bin",500,600
"13984","p(600<=season_incidence<700)",48,0,"baseline","2011/2012","iquitos","seasoninc","bin",600,700
"13985","p(700<=season_incidence<800)",48,0,"baseline","2011/2012","iquitos","seasoninc","bin",700,800
"13986","p(800<=season_incidence<900)",48,0,"baseline","2011/2012","iquitos","seasoninc","bin",800,900
"13987","p(900<=season_incidence<1000)",48,0,"baseline","2011/2012","iquitos","seasoninc","bin",900,1000
"13988","p(1000<=season_incidence)",48,0,"baseline","2011/2012","iquitos","seasoninc","bin",1000,NA
"13989","point",0,412.518823379737,"baseline","2012/2013","iquitos","seasoninc","point",NA,NA
"13990","p(0<=season_incidence<100)",0,0.0017,"baseline","2012/2013","iquitos","seasoninc","bin",0,100
"13991","p(100<=season_incidence<200)",0,0.0614,"baseline","2012/2013","iquitos","seasoninc","bin",100,200
"13992","p(200<=season_incidence<300)",0,0.1875,"baseline","2012/2013","iquitos","seasoninc","bin",200,300
"13993","p(300<=season_incidence<400)",0,0.2246,"baseline","2012/2013","iquitos","seasoninc","bin",300,400
"13994","p(400<=season_incidence<500)",0,0.1808,"baseline","2012/2013","iquitos","seasoninc","bin",400,500
"13995","p(500<=season_incidence<600)",0,0.1267,"baseline","2012/2013","iquitos","seasoninc","bin",500,600
"13996","p(600<=season_incidence<700)",0,0.0812,"baseline","2012/2013","iquitos","seasoninc","bin",600,700
"13997","p(700<=season_incidence<800)",0,0.049,"baseline","2012/2013","iquitos","seasoninc","bin",700,800
"13998","p(800<=season_incidence<900)",0,0.0328,"baseline","2012/2013","iquitos","seasoninc","bin",800,900
"13999","p(900<=season_incidence<1000)",0,0.0178,"baseline","2012/2013","iquitos","seasoninc","bin",900,1000
"14000","p(1000<=season_incidence)",0,0.0365,"baseline","2012/2013","iquitos","seasoninc","bin",1000,NA
"14001","point",4,408.309578680397,"baseline","2012/2013","iquitos","seasoninc","point",NA,NA
"14002","p(0<=season_incidence<100)",4,0.003,"baseline","2012/2013","iquitos","seasoninc","bin",0,100
"14003","p(100<=season_incidence<200)",4,0.0671,"baseline","2012/2013","iquitos","seasoninc","bin",100,200
"14004","p(200<=season_incidence<300)",4,0.1857,"baseline","2012/2013","iquitos","seasoninc","bin",200,300
"14005","p(300<=season_incidence<400)",4,0.225,"baseline","2012/2013","iquitos","seasoninc","bin",300,400
"14006","p(400<=season_incidence<500)",4,0.1842,"baseline","2012/2013","iquitos","seasoninc","bin",400,500
"14007","p(500<=season_incidence<600)",4,0.1239,"baseline","2012/2013","iquitos","seasoninc","bin",500,600
"14008","p(600<=season_incidence<700)",4,0.0796,"baseline","2012/2013","iquitos","seasoninc","bin",600,700
"14009","p(700<=season_incidence<800)",4,0.0492,"baseline","2012/2013","iquitos","seasoninc","bin",700,800
"14010","p(800<=season_incidence<900)",4,0.0301,"baseline","2012/2013","iquitos","seasoninc","bin",800,900
"14011","p(900<=season_incidence<1000)",4,0.0164,"baseline","2012/2013","iquitos","seasoninc","bin",900,1000
"14012","p(1000<=season_incidence)",4,0.0358,"baseline","2012/2013","iquitos","seasoninc","bin",1000,NA
"14013","point",8,369.849624203672,"baseline","2012/2013","iquitos","seasoninc","point",NA,NA
"14014","p(0<=season_incidence<100)",8,0.0055,"baseline","2012/2013","iquitos","seasoninc","bin",0,100
"14015","p(100<=season_incidence<200)",8,0.0999,"baseline","2012/2013","iquitos","seasoninc","bin",100,200
"14016","p(200<=season_incidence<300)",8,0.2252,"baseline","2012/2013","iquitos","seasoninc","bin",200,300
"14017","p(300<=season_incidence<400)",8,0.2323,"baseline","2012/2013","iquitos","seasoninc","bin",300,400
"14018","p(400<=season_incidence<500)",8,0.1713,"baseline","2012/2013","iquitos","seasoninc","bin",400,500
"14019","p(500<=season_incidence<600)",8,0.0966,"baseline","2012/2013","iquitos","seasoninc","bin",500,600
"14020","p(600<=season_incidence<700)",8,0.067,"baseline","2012/2013","iquitos","seasoninc","bin",600,700
"14021","p(700<=season_incidence<800)",8,0.0363,"baseline","2012/2013","iquitos","seasoninc","bin",700,800
"14022","p(800<=season_incidence<900)",8,0.0219,"baseline","2012/2013","iquitos","seasoninc","bin",800,900
"14023","p(900<=season_incidence<1000)",8,0.0151,"baseline","2012/2013","iquitos","seasoninc","bin",900,1000
"14024","p(1000<=season_incidence)",8,0.0289,"baseline","2012/2013","iquitos","seasoninc","bin",1000,NA
"14025","point",12,365.093626218371,"baseline","2012/2013","iquitos","seasoninc","point",NA,NA
"14026","p(0<=season_incidence<100)",12,0.0063,"baseline","2012/2013","iquitos","seasoninc","bin",0,100
"14027","p(100<=season_incidence<200)",12,0.1072,"baseline","2012/2013","iquitos","seasoninc","bin",100,200
"14028","p(200<=season_incidence<300)",12,0.233,"baseline","2012/2013","iquitos","seasoninc","bin",200,300
"14029","p(300<=season_incidence<400)",12,0.2233,"baseline","2012/2013","iquitos","seasoninc","bin",300,400
"14030","p(400<=season_incidence<500)",12,0.1615,"baseline","2012/2013","iquitos","seasoninc","bin",400,500
"14031","p(500<=season_incidence<600)",12,0.1019,"baseline","2012/2013","iquitos","seasoninc","bin",500,600
"14032","p(600<=season_incidence<700)",12,0.0656,"baseline","2012/2013","iquitos","seasoninc","bin",600,700
"14033","p(700<=season_incidence<800)",12,0.0407,"baseline","2012/2013","iquitos","seasoninc","bin",700,800
"14034","p(800<=season_incidence<900)",12,0.0237,"baseline","2012/2013","iquitos","seasoninc","bin",800,900
"14035","p(900<=season_incidence<1000)",12,0.013,"baseline","2012/2013","iquitos","seasoninc","bin",900,1000
"14036","p(1000<=season_incidence)",12,0.0238,"baseline","2012/2013","iquitos","seasoninc","bin",1000,NA
"14037","point",16,329.211107178873,"baseline","2012/2013","iquitos","seasoninc","point",NA,NA
"14038","p(0<=season_incidence<100)",16,0.0072,"baseline","2012/2013","iquitos","seasoninc","bin",0,100
"14039","p(100<=season_incidence<200)",16,0.1507,"baseline","2012/2013","iquitos","seasoninc","bin",100,200
"14040","p(200<=season_incidence<300)",16,0.2733,"baseline","2012/2013","iquitos","seasoninc","bin",200,300
"14041","p(300<=season_incidence<400)",16,0.2198,"baseline","2012/2013","iquitos","seasoninc","bin",300,400
"14042","p(400<=season_incidence<500)",16,0.1394,"baseline","2012/2013","iquitos","seasoninc","bin",400,500
"14043","p(500<=season_incidence<600)",16,0.0844,"baseline","2012/2013","iquitos","seasoninc","bin",500,600
"14044","p(600<=season_incidence<700)",16,0.0505,"baseline","2012/2013","iquitos","seasoninc","bin",600,700
"14045","p(700<=season_incidence<800)",16,0.0275,"baseline","2012/2013","iquitos","seasoninc","bin",700,800
"14046","p(800<=season_incidence<900)",16,0.0178,"baseline","2012/2013","iquitos","seasoninc","bin",800,900
"14047","p(900<=season_incidence<1000)",16,0.0099,"baseline","2012/2013","iquitos","seasoninc","bin",900,1000
"14048","p(1000<=season_incidence)",16,0.0195,"baseline","2012/2013","iquitos","seasoninc","bin",1000,NA
"14049","point",20,330.798228577692,"baseline","2012/2013","iquitos","seasoninc","point",NA,NA
"14050","p(0<=season_incidence<100)",20,0.0029,"baseline","2012/2013","iquitos","seasoninc","bin",0,100
"14051","p(100<=season_incidence<200)",20,0.1367,"baseline","2012/2013","iquitos","seasoninc","bin",100,200
"14052","p(200<=season_incidence<300)",20,0.2781,"baseline","2012/2013","iquitos","seasoninc","bin",200,300
"14053","p(300<=season_incidence<400)",20,0.2376,"baseline","2012/2013","iquitos","seasoninc","bin",300,400
"14054","p(400<=season_incidence<500)",20,0.1432,"baseline","2012/2013","iquitos","seasoninc","bin",400,500
"14055","p(500<=season_incidence<600)",20,0.0838,"baseline","2012/2013","iquitos","seasoninc","bin",500,600
"14056","p(600<=season_incidence<700)",20,0.0451,"baseline","2012/2013","iquitos","seasoninc","bin",600,700
"14057","p(700<=season_incidence<800)",20,0.0284,"baseline","2012/2013","iquitos","seasoninc","bin",700,800
"14058","p(800<=season_incidence<900)",20,0.0178,"baseline","2012/2013","iquitos","seasoninc","bin",800,900
"14059","p(900<=season_incidence<1000)",20,0.0093,"baseline","2012/2013","iquitos","seasoninc","bin",900,1000
"14060","p(1000<=season_incidence)",20,0.0171,"baseline","2012/2013","iquitos","seasoninc","bin",1000,NA
"14061","point",24,353.113200361849,"baseline","2012/2013","iquitos","seasoninc","point",NA,NA
"14062","p(0<=season_incidence<100)",24,0,"baseline","2012/2013","iquitos","seasoninc","bin",0,100
"14063","p(100<=season_incidence<200)",24,0.0552,"baseline","2012/2013","iquitos","seasoninc","bin",100,200
"14064","p(200<=season_incidence<300)",24,0.2879,"baseline","2012/2013","iquitos","seasoninc","bin",200,300
"14065","p(300<=season_incidence<400)",24,0.2712,"baseline","2012/2013","iquitos","seasoninc","bin",300,400
"14066","p(400<=season_incidence<500)",24,0.1722,"baseline","2012/2013","iquitos","seasoninc","bin",400,500
"14067","p(500<=season_incidence<600)",24,0.0927,"baseline","2012/2013","iquitos","seasoninc","bin",500,600
"14068","p(600<=season_incidence<700)",24,0.0508,"baseline","2012/2013","iquitos","seasoninc","bin",600,700
"14069","p(700<=season_incidence<800)",24,0.028,"baseline","2012/2013","iquitos","seasoninc","bin",700,800
"14070","p(800<=season_incidence<900)",24,0.0187,"baseline","2012/2013","iquitos","seasoninc","bin",800,900
"14071","p(900<=season_incidence<1000)",24,0.0083,"baseline","2012/2013","iquitos","seasoninc","bin",900,1000
"14072","p(1000<=season_incidence)",24,0.015,"baseline","2012/2013","iquitos","seasoninc","bin",1000,NA
"14073","point",28,375.548950998905,"baseline","2012/2013","iquitos","seasoninc","point",NA,NA
"14074","p(0<=season_incidence<100)",28,0,"baseline","2012/2013","iquitos","seasoninc","bin",0,100
"14075","p(100<=season_incidence<200)",28,0.0146,"baseline","2012/2013","iquitos","seasoninc","bin",100,200
"14076","p(200<=season_incidence<300)",28,0.2401,"baseline","2012/2013","iquitos","seasoninc","bin",200,300
"14077","p(300<=season_incidence<400)",28,0.315,"baseline","2012/2013","iquitos","seasoninc","bin",300,400
"14078","p(400<=season_incidence<500)",28,0.1996,"baseline","2012/2013","iquitos","seasoninc","bin",400,500
"14079","p(500<=season_incidence<600)",28,0.1083,"baseline","2012/2013","iquitos","seasoninc","bin",500,600
"14080","p(600<=season_incidence<700)",28,0.0562,"baseline","2012/2013","iquitos","seasoninc","bin",600,700
"14081","p(700<=season_incidence<800)",28,0.0287,"baseline","2012/2013","iquitos","seasoninc","bin",700,800
"14082","p(800<=season_incidence<900)",28,0.0177,"baseline","2012/2013","iquitos","seasoninc","bin",800,900
"14083","p(900<=season_incidence<1000)",28,0.0075,"baseline","2012/2013","iquitos","seasoninc","bin",900,1000
